Rating,Review
4,Cocok buat foto  fasilitas blm lengkap tempat jajanan banyak KK5
1,"Semarang Creative Gallery sells many creative products from Semarang mostly shirts shoes keychains wallet and many more but the price quite pricey than we expected Lets call this place as home made by using UMKM words but the product and price are unreasonable  Even for the price of mineral waterisotonic water are quiet pricey No wonder if this place is quiet empty and nobodys being here when we come

So since were coming here already we choose to stay for a bit at the Keris Cafe that serving many variants of coffee"
4,Taman kecil yang ada di semarang ada icon kota semarang Enak buat jalan2 pagi hari twmpatnya lumayan bersih
3,Alternatif wisata buat pengetahuan anak dan orangtua
1,Came here on Thursday at noontime around 2PM This bridge has no clear information no sign no directions on how to go upstairs and the elevator downstairs in front of Siola building was out of service Its not the type that clearly see where to up and down like normal bridge The security of Siola on the first floor told me to go to the third floor to access the bridge Very pity the two securities at the third floor corner desk whose constantly looked at their phone and when I asked direction guide they rudely said cannot enter bridge only for officers of Siola I asked so why that bridge was built in the first place They were extremely rude to shoo me away Stop us from passing Go out and in again back and forth for nothing
2,Sepertinya tamannya kurang terawat Perosotan nya ada yang pecah hatihati untuk anakanak yang bermain
5,Tempat nya asri untuk penyampaian materi terkait budidaya jamur sangat jelas Untuk es krim jamur memiliki rasa bervariasi untuk rasa es krimnya enak
3,"Menurut kami HTM cukup mahal 8000 Karena didalamnya tidak banyak spot foto Hanya ada 1 spot yaitu jembatan diatas kolam lele Fasilitas cukup lengkap Tapi kita harus membayar lagi untuk masuk ke tiaptiap Fasilitas seperti Kolam renang ataupun becak air Tempatnya kurang bersih Ada kandang burung tapi tidak terawat dan kotor sehingga susah untuk melihat burung yang ada didalamnya Didekat kolam renang anak banyak sampahsampah berserakan dipinggir tempat duduk Masuk kolam renang bayar lagi 10000
Saran kami tingkatkan kebersihan terutama di sekitar kolam renang Tambah lagi spot foto Dan rawat playground yang sudah ada Karena besinya berkarat dan beresiko terkena anak saat bermain
Parkir di sini cukup luas tapi kepanasan Parkir mobil bayar 5000 Jadi hanya untuk berenang kita harus membayar 23000
Kami lebih merekomendasikan Wisata Ngrembel Asri di Gunungpati Hanya dengan 5000 kita sudah bisa renang ke mini zoo dan bermain di playground"
5,Mantap kompak selaludss tempat ternyaman untuk ngumpul
1,Gazebo mahal tembak harga ndk sesuai pokok nya klo ngecamp jangan disini bdk bagus
3,Baru saja pulang dari Pulau Cinta dan ternyata sekarang kondisi lagi tidak oke untuk dikunjungi Air sungai Kampar menguap hingga menenggelamkan pulaunya Tinggi airnya sampai menenggelamlan pondokpondok dan sarana di area pulau Semoga segera kembali ke kondisi semula
3,"Datang kesini untuk fun gathering yang diadakan oleh kantor Asik sih tempatnya Hanya untuk saya yang datang gowes kesini jalan masuk ke area cukup menanjak Masuk grade 1115 di cyclocomp jadi nuntun

Di area bagian depan setelah menanjak ada kantin warkop yang disediakan oleh pihak pengelola Area cottage masih agak jauh ke dalam dan menuruni tangga Harap agar hatihati terlebih saat musim hujan Dikarenakan beratap langsung pohonpohon rentan sekali licin

Jika ingin melihat pemandangan waduk BiliBili sangat disarankan saat fajar terbit ataupun senja Karena titik spot di dekat kantin warkop menyuguhkan pemandangan yang epik tapi tidak dengan propertinya

Waktu datang kesini beberapa objek sudah terkelupas catnya Ada pula yang di cat dengan seadanya Mungkin bagus jika pihak pengelola meremajakan spot foto dan fasilitas penunjang wisata agar menarik banyak wisatawan"
1,Tempat nya agak Jorok dan tukang parkir nya belum lagi apa apa baru sampai Uda di minta uang parkir Rp3000 utk Roda duaMotor Gak resmi LG Jukir nya Tolong Pemkot Medan di bantu pake parkir Elektronik biar aman pengunjung
4,Masuk nya free bisa berenang juga dan ada wahana permainan outdoor dan juga ada circuit go kart
2,18 Mei 2024 Banyak pedagang dan kotor padahal jaman walikota sebelumnya gak ada pedagang apa lagi sampai stay pakai meja dll sekarang di tempat bermain anak banyak pedagang sampai area skate pun juga ada nutupin area skate heran gak ada yg nertipin sama sekali
1,"Masuk kesini gara2 paket bundle dengan lodge maribaya eh ternyata spot nya hanya cocok untuk anak2

Tempat makan di tengah sangat tidak nyaman karena banyak lalatnya"
4,"Mall yg lumayan terlengkap menurut saya Sekaligus ter luas Juga sangat jauh dari tempat kerja

Sy sudah 10x ke BigMall tapi tetap lupa pintu keluar dimana saking luasnya Kemarin sempat ke KKV Lumayan luas Untuk tempat makan sepertinya sy kapok Karna selain penuh Kadang sy zonk kadang beruntung mendapat yg memang kualitasnya enak Hotel Fugo jugaa ada Sepertinya semua tenant ada di BigMall Hanya jarak saja dekat kemacetan apalagi saat mendekati lebaran"
2,Lagilagi kebersihannya kurang diperhatikan Sebenarnya kalau pengelolanya mmperhatikan kebersihannya lingkungannya lumayan bagus Banyak spot yg instagramable karena kurangnya kebersihan jadi viewnya agak keganggu Juga kurangnya pengawasan terhadap org2 yg main di pantai Semoga kedepannya lebih diperhatikan masalah ini
3,"Taman Pasar Besi yang tadinya rapi sekarang banyak sampah plastik berserak
Toilet selalu dikunci  Ketersediaan air juga tidak ada"
5,Tempat yg indah untuk di nikmati sore hari
5,"Terletak di jalan masuk gang kurleb 50meter dr Jalan Raya
Hanya membayar parkir saja

Sy kesini pas malam hari
Tamanya bagusada berbagai tempat permainan anak
Jajanan juga ada
Kesana pas ada tampilan dangdut sangat menghibur
dg Hanya membayar parkir bs bermain dsna 

Semoga membantu"
3,ts really nice Water is super warm But there is a lot of trash including some broken glass when we went and lots of coral so walking with shoes is a good idea Low tide is usually around afternoon its a pretty  far walk from the shore to the water at that time i was told early morning and evening around 4pm is usually high tide good for swimming closer to the shore  Non the less we had a good time at beach Good idea to bring sun lotion
5,"Pantai nya lumayan bagus bisa untuk berenang anakanak
Harga tiket masuk murah sekitar 20rb per mobil

Saran untuk pengelola bisa ditambahkan fasilitas kamar mandi yang banyak dan tempat makan yang memadai"
2,Tempat yg harusnya berpotensi menjadi tempat wisata yg menyenangkan kalau bisa dibersihkan dan dijaga dan dibebaskan dari pungli2 yg gak jelas Dekat waduk ini ada warung nasi kuning yg juga enak dan menubya lumayan lengkap
1,KASUS Saya Tes Disini Cepet si hasil cuma beberapa jam diluar tempat biasanya yg min 124 jam disini dibawah 6 jam udh keluar Tp hasilnya positif yg satu yg lain yg sama sama trus negatif tp lgs cek ulang di beberapa tempat berbeda hasil negatif gara gara hasil dr sini beda sendiri positif tiket saya dan rekan partner semua dicancel karena bersama saya trus walaupun hasil mereka negatif dan hasil saya positif hanya dr hasil yg disiniditempat lain semua negatif tiket pesawat berapa orang biaya pcr berapa orang biaya tes antigen dsb beberapa kali sama hotel sudah dibayar buat 7 hari di kota tujuan semua hangus karena hasilnya yg ekspress tp beda sendiri
4,Dekat banget ya jarak seperatornya kalau main air anak cukup sih kalau berenang ga recommended Airnya keruh juga
3,Tempat ngumpul masyarakat buat foto2 dengan keluarga dan temantempat jogging juga oke Sudah di perbarui semuabanyak spot foto yg di sediakan akan ada perhelatan besar di tgl 180818
3,"Kami menyewa area Taman Soekarno utk acara HUT kantor Tamannya ga terlalu besar tp cukup nyaman untuk acara outdoor

Fadilitas pendukung seperti toilet agak prihatin sih Padahal lokasinya pas banget ditengah kota"
1,"1 tempat parkir mobil tidak tersedia dengan baik karena hanya diparkir dipinggir jalan dengan dijaga tukang parkir tidak resmi tanpa karcis  tempat parkir motor juga sama
2 kebersihan kurang
3 tidak ada prokes covid  tempat cuci tangan tersedia tapi sabun cuci tangan tidak ada
4 hanya ada 1 spotlokasi mainan yg masih bagus  layak pakai diluar spot berpagar seperti difoto sudah tidak layak dibuat mainan anakanak karena membahayakan
5 kolam sangat tidak terawat banyak sampah  bau
6 ada pengamen yang maksa minta uang
7 sebetulnya lokasi strategis kalau dirawat maksimal  dikelola dengan baik pasti bakalan jauh lebih bagus"
4,"Waktu ada keperluan ke Semarang sekalian mampir ke rumah kakak di BSBCity
Suasananya asri tenang lingkungan bersih rapi
Jalan lebar
Kawasan hutan karetnya luas jadi udaranya sejuk dan segar
Fasilitas lengkap
Pengen jalanjalan ke danaunya tapi hujan deras sekali"
2,"Masuk Rp 5000 utk dewasa Anak2 15 tahun gratis
Masuk langsung naik odong2 harga Rp 10000 dewasa anak Rp 5000 Diajak keliling ke rusunawa 

Binatangnya ada beberapa aja Pada kelaperan Jadi kalau kesini ya udah bantu2 beli wortel dan kacang panjang deh kasian pada kelaperan

Tempatnya jelas gak kerawat ya Beberapa wahana ga dipikirin dengan baik apakah orang kepanasan apa engga Yah overall kerasa panas dan gersang aja

Di dalam sini cuma 30 menit udah selesai Kalau mau mending bawa rantang makan2 di bawah pohon pakai tikar"
3,Untuk fasilitas seperti ini saya rasa cukup mahal untuk harga tiket masuknya apalagi jalan masuknya extrem begitu berbahaya kalau gk hati2 apalagi untuk anak2 Kamis kemarin dari sana malamnya anak saya demam n ternyata positif DB entah karena nyamuk disana atau memang lagi kecapean aja anaknya saran sih lebih hati2 kalau mau kesana
3,Sebenarnya taman ini enak untuk melakukan kegiatan entah ngumpulngumpul jalanjalan tapi lokasinya walaupun ditengah kota tapi sarana seperti tempat parkir tidak ada Kita harus parkir di sekeliling taman yang notabene parkirnya dipinggir jalan Penerangan di malam hari sangat cukup
1,Taman sekaligus tempat olahraga dan lapangannya tidak terlalu luas tapi kenapa dijadikan tempat bermain voli sementara tidak ada temboknya jadi anak saya korban bola voli dan mengenai kepalanya Pada saat sore mau melapor ke pengelola tapi tidak ada dan melapor ke satpol yang bertugas di pos ada 3 orang tapi jawabanya bukan tanggung jawabnya untuk menegur yang dia mau tegur cuma bola kaki plastik sementara bola voli lebih keras Pelayanan dari satpol PP sangat tidak baik karena tidak cepat merespon malah tetap duduk ditempatnya sambil bermain hp Kejadian hari sabtu tgl 25 mei 2024 Tolong satpol pp jangan malas bergerak kalau ada kejadian cepat merespon dan yang bikin saya jengkel sebagai orang tua satpol PP yang bertugas tidak mau kelapangan untuk menegur pemain voli sementara para pemain voli tetap melanjutkan permainannya
5,Dulu tahun 2019 foto pemandangan di Pantai Losari Makassar Lebih suka matahari terbenam sunset 
2,Sebenarnya agak malas kalau main disini karena banyak tukang palaknya mulai dari tukang parkirnya yang kadang senaknya saja minta biaya parkirnya pengamen yang sangat sangat menyebalkan yang membuat suasana santai kita jadi ngga enak dan yang jualan yang kadang bikin harga makanan seenaknya saja kalau beli makanan disini sebaiknya tanya dulu harganya pantainya juga kotor tidak bersih
3,"Airnya kurang jernih takutnya ketika terkena cipratan air bisa membuat kulit sensitif jadi alergi Terdapat sampah dan ranting yang bisa berbahaya jika suatu saat jatuh

Tapi prasastinya terjaga dan tidak terkikis kecuali dengan jamur"
1,Baru tau sekarang kalau mau foto2 harus bayar 200rb Terakhir kesini masih banyak pengujung dan bebas layaknya tempat wisata Sekarang memang sdikit lebih bagus wlopun masih bnyak sampah yg berserakan sepi pengunjung juga Ntah memang jdi bayar 200rb atau cuma org cari2 duit Kalau untuk prewed ada fotografer pake kamera profesional bayar segitu masih make sense Ini make hp juga masa 200rb juga Mengecewakan
4,"Lumayan nyegerin Mato di kota Palembang inisuntuk di rumah trs klo ke mall khilaf Mato Baewkwkwkwkwk

Bunga nyo sudah mulai suburmungkin perawatannyo Bae yg harus ditambah supaya bunga2 nyo lebih subur lagi Samo parkiran nyo jg agak susah"
3,Lumayan bagus untuk tempat refreshing Dan kebersihannya perlu ditingkatkan Lampunya perlu di tambah agarlebih aman klw bermain pada malam hari
2,Untuk Overall bagus tetapi fasilitas fasilitas penunjang seperti WiFi tidak ada Tempat ini juga belum terdapat Steaker Listrik colokan listrik
4,"Meriam Sriwedari letaknya di Plasa Sriwedari Jumlah meriam tersebut ada dua Biasanya kalau sedang ada car free day cfd tempat tersebut digunakan nongkrong sambil menikmati jajanan Kalau malam juga digunakan tempat hik angkringan berjualam dan melayani pembeli

Tetapu banyak pengunjung yang makan di tempat tersebut tidak membersihkan tempat makanannya Alangkah baiknya ditingkatkan kesadaran pengunjung untuk membuang sampah pada tempatnya"
5,Banyak spot phototp kenapa tiap masuk resto harus bayar tiketpadahal kita ke resto mau makandan tiketnya hanya bisa untik beli snack bukan yg laen
5,"Saat mudik ke Surockboyo
Disempatkan mampir di Kota Lama
Kayak tinggalndijaman kolonial
Pdhl sekitarnya sudah ramai"
2,Harusnya dapat di manfaatkan sebagai wisata
5,"Wihhh ini t4 wisata yg mnurut ku lumayan bagus untuk view nya

Saya datang bersama tim Ems Land untuk sosialisasi dgn Judul Keuntungan Investasi Rumah Subsidi k Para Guru sekolah IT Albiruni

Alhamdulillah acara berjalan dan kehadiran kami d smbut baik dgn para guru

Terimakasih sekolah IT Albiruni "
5,city of lights banyak lampu hias kerlap kerlip cocok untuk foto bareng keluarga temen ataupun selfie CP gak pernah gagal deh kalau soal dekorasi gini  banyak tenant dan pet friendly bisa bawa anabul kesayangan kalian main2 ke CP
4,Tamasya buat keluarga di akhir pekan Bisa untuk camping rame2 atau buat outbond Sudah ada cafetaria gazebo toilet  Saran saya  kalau datang selesai hujan deras diharapkan berhatihati karena jalan menuju lokasi beceklicin dan bergelombang Kalau mobil penggerak 4x4 aman
1,"Pantai esekesek kalau bukan orang setempat jangan kesana deh Preman tukang palaknya banyak banget Modusnya buat kebersihan buat sewa tempat lah parkir lah

Kalau mau preweed dan photoshoot mending gak usah deh dipalakin juga 50000 per tempat

Pariwisata kota Padang gak bagus lagi mending ke arah pesisir selatan pantainya bagusbagus juga bersih Kota Pariaman juga gak kalah bagus Dan yang terpenting kebersihan dan kenyamanan wisatawan yang berkunjung gak banyak pungli gak banyak aturannya asalkan sopan"
2,Fasilitas sudah uszhur ga ada pergantian
3,"Pulau wisata terdekat dari kota Makassar Baik tapi tidak istimewa bagi kami Area snorkeling dengan entry tepi pantai juga ada namun jadi rada rumit karena harus tau titik mula nya jika tidak maka akan menginjak terumbu dan merusak semuanya

Kami kemari dengan kapal sewaan seharga 450rb setelah ditawar Entah itu terlalu mahal atau murah tapi itulah harga yang kami ikhlaskan dan diterima oleh pemilik kapal Kami tidak mendapati open trip karena datang ke pulau ini pada hari kerja

IG kelanapulauid"
4,Ombak nya bagus buat view foto2
4,"Suasanya masih asri dan terjaga
Jalan untuk ke air terjun lumayan jauh sekitar 700m dari area parkir kendaraan"
4,"minus karena ini bangunan yang sebelumnya tempat tinggal kemudian dialih fungsikan sebagai panti dan sekarang menjadi museum jdi memang bangunannya terkesan bukan seperti museum untuk alurnya jujur sedikit bingung apalagi saya yang tanpa pemandu jdi ada bangunan utama dan bangunan2 lain yang fungsinya juga sebagai tmpat simpan koleksinya saya kira cuma gedung utama saja yang jadi museum pas iseng muterin area sekitar ternyata masih ada beberapa tempat untuk melihat2 koleksinya alurnya bikin pusing karena bnyk bangunan yang tak terhubung dan harus di masuki satay2 krna memang dulu nya tmpt ini bukan bangunan untuk museum

plus disaat cuaca jkt yg panasnyq gak tertolong pas masuk kawasan sini berasa adem aja mungkin disekitarnya krna ada bnyk pohon2 besar yang rindang di sini juga kita bisa belajar membatik harga 50rb kebetulan saya berkunjubg di hari sabtu dan hasilnya bisa kita bawa pulang

saran bagi pengelola mungkin bisa ditambahkan papan penunjuk arah biar orang yang baru masuk seperti saya gak menebak2 harus kemana lagi ya dari sini satu lagi gedung ini butuh perawatan secara berkala karena saya ligat disetiap bangunan dan area sekitar banyak yang sudah terlihat usang dan kurang bersih"
4,Untuk tempatnya udh bagus buat photo2 santai tapi lebih berhati2 skrng bnyak beberapa fasilitas yg mulai rapuh blm di perbaiki tanamannya yg mulai kering gk terawat
5,Sebaiknya datang pagi atau sore supaya tdk kepanasan Enak buat duduk2 santai
5,Keren masih ada museum layang2 dan baru tau kalo museum layang2 di Jakarta Selatan Dari museum anak2 harus nonton video sejarah layang2 dan 2 x membuat layang2 yg besar dan kecil layangannya awet bahan nya bukan dr kertas cocok utk disimpan dijadikan kenangan Dari jln raya masuk kedalam mayan jauh ya dan parkiran dimuseum gak menampung banyak ada penjual bakso didalam yg rasa nya belum bintang 5 Tapi mayan lah drpd gak ada hahaha Terimakasih Museum Layang Layang selalu lah jaya dan jangan berhenti berjuang untuk mempertahan kan sejarah Layang2 ini
1,Gak akan pernah lagi kesini Sorry cukup sekali aja Sabtu kemarin anak saya berkunjung bersama teman nya kondisi air bilas air di wastafel air di pancuran semuanya kotor Benar2 kotor keruh cokelat dan berpasir Gak ada yg notice juga staff nya pada males ngecek Padahal udah di kasih tau tp mereka cm bilang oh Dan benar saja pulang dari sana anak saya langsung demam ga berselang lama kemudian keluar lah bintik2 merah gatal dan bernanah Langsung saya ke dokter pas di check semuanya ternyata penyebab nya kutu air yg adalah terakhir dia mandi dan bermain air disini Sedih banget rasanya habis pulang bermain malah jadi sakit Nyesel banget bawa anak main kesini Selain gak ada yg special cm wahana air dan wahana permainan yg seadanya saya rasa harga 99rb gak sepadan sama sekali Udah tempat nya kotor padahal ini untuk anak2 lho Yg harus banget diperhatikan kebersihan nya apalagi kebersihan air Saya pun setelah pakai toiletnya area sensitif saya juga jadi gatal ampun deh Gak2 lagi sumpah Makanan dan minuman nya juga mahal gak begitu banyak pilihan rasa juga B aja Gak sepadan sama harga nya Bayangin aja ice milo yg gak seberapa enaknyabitu harga nya 45 rb Masuk juga gak dikasih struk atau tanda apa2 jadi bener2 ngasal nih staff nya Oh ya area bermain pasir juga gak jelas pasirnya udah amburadul kemana mana Ga jelas lah pokoknya Banyak nyamuk juga Pikir2 lagi ya guys kalo mau kesini itu pengalaman saya
5,"Tempat yg bagus utk mengenal sejarahada banyak pilihan museum
Enak juga buat sekedar nongkrong atau mengayuh sepeda sewaan"
1,Kotor sampah berserakan bau tidak sedap dari sampah yang menumpuk dan air diretensinyatidak sehat buat tempat jogging atau sekedar bersantaidulu Palembang dikenal dgn kota BARI tapi sekarang sudah jauh dari cerminan Bersih Aman Rapi dan Indahdimana2 sampah menumpuk dan berserakansungguh bikin tidak nyaman
5,Menyenangkan tempat nyantai soresore bersama family kalau di Balikpapan
4,Destinasi wisata kota dengan heritage dan taman Banyak wisatawan lokal yang datang terutama pada malam lebih banyak Kafe dan pujasera dengan berbagai pilihan makanan dan minuman Sayang pengunjung kurang sadar banyak membuang sampah sembarangan Ada berbagai bangunan tua seperti Gedung Gubernur kantor pos dan lainnya Agak kumuh kawasan di lorongnya karena sampah Semoga pengunjung lebih sadar untuk tidak membuang sampah sembarangan
2,Taman yang bagus mudah di jangkau Sayangnya di sebagian pinggir taman di pakai tempat parkir mobil pribadi penduduk sekitar taman
1,sangatsangat mengecewakan Lokasinya kotorkemproh banget Hanya untuk orang yang hendak nyekar Tidak disarankan bagi yang hendak mengenal atau berwisata di tepi laut Padahal beberapa tahun lalu masih lumayan Tiket masuk tergolong sangat MAHAL 25rb untuk pantai yang kemproh banget Dijamin tidak akan balik lagi ke sini kecuali sangatsangat terpaksa dan tidak ada pilihan lain
1,Bahaya main di air tanpa pelampung Semoga tiketnya  asuransi
5,Ayo sanak kadang do dolan ning kabsemarang ning desa wisata kalongan pesonanya  asrinya sejuk udaranya tidak ada dikotakulinernya  pokoke 
5,Salah satu destinasi wisata di kota Padang yg terpopulerdi sore hari ramai dikunjungi oleh wisata lokal maupun wisatawan dari daerah untuk menikmati sunset dengan menikmati es kelapa muda yang tersedia di cafe cafe cantik dan sembari menunggu anak yang sedang asik bermain pasir di pantai dan yang sedang menikmati berbagai macam mainan
1,Sebetulnya sih bagus ada air mancur yg muncul tiap jam 4 sore tapi sayangnya anak2  tidak diperbolehkan bermain air di situ padahal kalau di Taman Puring anak2 justru diperbolehkan bermain di air mancur
4,Kolam pemancingan terbesar di kota samarinda sarana yg lengkap dan cocok untuk komunitas kumpul disini tersedia cafe dan ruang mushola dilengkapi dengan resto selain rekreasi untuk mancing disini juga ada lapangan futsal yg letaknya bersebelahan dengan kolam galatama disini sering diadakan lomba galatama lebih dari 60 line tersedia di tempat ini
5,Angker Karena dulu saya pernah mengalami kecelakaan disana Pas jam 0020 teng Malam hari Dan itu mbuat saya tdak terlupakan seumur hidup saya Jadi harap hati2 disana Thanks
3,"Lumayan buat yang suka menikmati keindahan alam pepohonannya masih rimbun juga atraksinya juga lumayan banyak ada tugu pendopo tribun bekas pon 2012 juga ada lumayan buat dudukduduk sambil lihat danau view danaunya boleh juga tapi ya wahananya ga ada cuma buat refreshing liat pemandangan oke lah

saran buat pengelola kalau misal danaunya dibersihkan mungkin bakal lebih bagus lagi"
5,Untuk aktifitas keluarga ataupun sama teman ok Dikengkapi fasilitas toilet dan musola meskipun kurang terawat Semoga renovasi yg dilakukan akan memberikan fasilitas dan tampilan yg lebih baik
3,There was a lot of damage to the palace buildings And it doesnt seem very well maintained There is also a lot of dust on historical objects in the museum But they have good tour guides explaining whats in the palace
1,Boss nya sesekali pantau karyawanya gitu kebanyak pemalas masak saya mintak tolong buat antarin makanan didepan aja ga bisa padalah udah saya pesan loh cuma mintak antarin aja banyak alasan semua orang juga lihat kalo karyawan nya banyak main hp kalo gini kan customer jadi pergi yaa kasirnya apalagi jutek parah
3,makanan lumayan murah pindang kepala ikan 20rb perporsi banyak pilihan tempat makan meskipun ratarata mirip namun kurang bersih lingkungan sekitarnya karena dekat pasar boleh dicoba untuk merasakan sensasi makan di kapal tepian sungai musi overall good
5,Lebih nyaman datang pagi hari udara masih sejuk belum terlalu ramai untuk fhoto2 koleksi alutsista lengkap anak2 sangat senang tapi kondisi debu dan lantai seperti belum tersapu jd terlihat kurang indah Penerangan di gedung diorama kurang terang
2,Tidak terawat panas petugasnya atau tmn petugas nggak tau yg penting duduk semeja sama yg jual tiket merokok dalam ruangan makin2 lah ya udah pengap pada ngerokok debu tebel bgt smp bersin2
1,Tempat gak terawat terus kalau malam gelap jadi tempat orang pacaran pengunjung yang datang bawa anak kecil jadi risih lihat nya
5,Want to teach your children about fruit while playing with them This is the place you are looking for Free at all time
3,Lumayan masih ada orang yg berpikir utk membuat tempat bukit yg menjadi menarik didatangi
4,Tempatnya nyaman buat diskusi dan berkomunitas Ngadain acara disini aman pas hujan dan panas karena ketutupan jembatan layang pasupati Tapi toiletnya tidak terurus Lampu taman langsung menyala pas hari mulai gelap
1,"Aipenuh sampah plastik dimano
Toilet dikit nian yg buka cak cuma 1 toilet baeselebihnyo dikunci Jadikan jakabaring nih bisnis dak papolah bareng sama pihak swasta Adoke les2 cak les berenang les volly dll dripada terbengkalai mak itu jadike tempatnyo bersih nian bisniske bae tempat les smuonyo dibuka

Danaunyo segalonyo bersihhhjadike mahal dak papo asal terawat nian tp jangan mahal2 nian gek katek yg nak kesanokatek yg nak ngeles puloo klo mahal"
3,"Kekurangan Toiletnya kotor dan bau lingkungan untuk hewannya kurang bersih Kolam ikannya kurang bersih bnyak sampah

Kelebihan Seperti didalam hutan dan menjelajahi hutan sunyi senyap yang terdengar hanya suara alam Banyak ayunannya ada kolam berenang dan bersih Hewannya meskipun sedikit tetapi worth the price Ikannya besar besar sungguh menakjubkan

Yang paling harus banget dikembangkan adalah toiletnya dan kebersihan kandang masing masing hewan serta perbanyak lagi hewan didalamnya Semoga pariwisata batam bisa berkembang lebih baik lagi "
2,Banyak satwa yang tidak ada ada kandang tapi gak ada isinya Lalu makanan wortel buat rusanya sikit Lalu orang utan nya sepertinya kelaparan selalu itu kalo saran saya Di perbolehkan lah pengunjung bawak sayur dan buah buahan
1,"Tiap tahun bahkan tiap liburan sekolah selalu bawa anak2 dan saudara kunjung ke tempat kolam renang mulai dari kolam renang daerah bogor depok bandung kota subang purwakarta soreang dsb namun hanya tempat Masuk kolam renang ini yang sangat kecewa yaitu MARGACINTA PARK daerah buah batu

Parkir fasilitas valet alias bayar parkir tambahan diluar bayar parkir masuk  area kolam renang marga cinta bandung kunci mobil di minta katanya kalau valet kuncinya disimpan disininamun setelah masuk nyimpen barang dan beli tiket ada barang yg ketinggalan pas keluar area parkir mobil di cari tidak ada di tempat parkir kolam renang ternyata di pindahkan ke area yang lebih jauh dari kolam renang akhirnya sy minta antar pake motor ke lokasi parkir dmn mobilku berada sungguh terlalu kapok mampir lagi bukan hanya fasilitas parkir fasilitas yg lain pun kurang seperti lamanya layanan makanan yg di pesan krn masuk kolam renang ini gk boleh bawa  makanan pesan mie rebus kelamaan gak lgs  diantar ke pembeli di diamkan dulu bilangnya gk ada yg ngantar akhirnya mie rebusnya pada ngembang alias beukah kata org sunda mah berikut simak videonya

Saya bawa rombongan 16 orang biaya masuk 85000orang hari ini tanggal 13 April 2024 namun pelayanan gk sebanding dgn biaya tiket masuk Pelayanan sangat kurang puas

1 Parkir tidak puas fasilitas valetVIP kunci mobilnya di minta oleh petugas parkir mobilnya malah diparkir diluar area kolam renang marga cinta tepatnya dilapangan lahan kosong panas pula tidak konfirmasi dulu ke yang punya mobil Akhirnya sy kelokasi parkir pake motor kebayang jauhnya kalau jalan kaki harusnya petugas parkir  bilangnya jangan Valet tapi mindahin mobil ke lapangan lahan kosong diluar area kolam

2 Hati berbahaya Kamar mandi bilas licin beberapa kali di area kolam dan kamar bilas banyak yg terpeleset

3 Air bilas sebelah dekat waterboom gk keluar air tempatnya Bau pula cek video dan foto nya

4 Tidak boleh bawa makanan pas mesen makanan di area kolam  makanan indome rebus ayam bawang tanpa telor mahalnya gak kira2 Rp 15000 melebihi harga rest area tol dan tempat wisata kolam renang pada umumnya udah gitu nunggu pesanannya lama ampe krg lbih 40 menitan pas di antar mie rebusnya udah pada megar mie nya mengembang krn kelamaan

5 Parkir mahal per jam 3000 dihitung flaat parkir 5 jam 17 menit biaya parkir Rp 18000  parkir Valet Rp 15000 lahan parkir sempit"
2,"This place is a real time machine I used to visiting PPIPTEK almost every week due to Indosat Galileo hype 90s kid here so I remembered most of the exhibits there I had a impression that PPIPTEK was really fun back then as a child

2 decades later back to this place visiting as a parent  bringing my 2 year old son as long as I could remember 70 of the exhibits with additions here  there are still the same like I used to play as elementary student back then

I jokingly told my husband that this place is an epitome of Indonesias science condition undeveloped abandoned 
Many of the exhibits here are broken places are quite dim its very sad to see ISC in such condition

Last week we had a chance to visited Petrosains at KLCC I realized comparing ISC to Petrosains isnt quite fair considering the entrance fee at ISC is very cheap but both of them are stateowned Petrosains under Petronas and ISC under BRIN

Hoping this place will get a huge maintenance  revitalization a lot of fund is needed tho Since higher education considered as tertriary maybe nah "
2,Bagus hanya kurang permainan jl bisa ada water boom
5,View yang langka dikeramaian Kota Auto refreshing jiwa dan raga Sangat rekomended buat para netijen dan orang yang lagi dilanda kegalauan atau bahkan stres berkepanjangan Bisa mengembalikan kenangan2 bersama mantan Indah itu gak perlu wah dan mahal Yang penting bahagia oke
3,Kampoeng batik yg didekor sedemikian kreatif Banyak ornamen bertema batik Ada beberapa rimah menjual berbagai jenis pakaian batik Kampungnya ini jadi sekomplek dari ujung ke ujung kalau diputerin cepat  tidak sampai stg jam juga selesai Tapi aksesnya harus dengan jalan kaki tidak bisa diewati kendaraan Umtuk roda dua masih bisa tapi  roda empat tidak bisa
3,"Ulasan ini berdasarkan kunjungan saat Kebun Raya UHO baru saja dibuka

Jalan setapak di dalam Kebun Raya bagus hanya saja khusus bagian tanjakanturunan agak licin apabila habis turun hujan

Suasana di Kebun Raya UHO sejuk sehingga bisa menjadi salah satu tempat alternatif untuk berjalanjalan selagi istirahat kuliah atau pun berakhir pekan

Apabila tanaman lebih tertata dan fasilitas diperbarui jalan diperbaiki agar lebih aman saat hujan Kebun Raya UHO bisa dijadikan salah satu destinasi yang menarik

Mohon maaf saya belum memiliki gambar untuk ditampilkan"
4,The view is great but the track is slippery Its OK for me tho But many people come here wearing excessive costumes that is not suitable for tracking So I guess the track needs some railing
5,Tempatnya selalu ramai dan menjadi wahana anak anak
