Rating,Review
5,Syahdu tempat nya.. Enak buat kumpul keluarga dan menikmati alam
4,Tiket 5rb pada waktu bulan puasa.bbrp menit lgsg pengen tidur.suara seruling alami bambu yg ketiup angin dan air mengalir bnyk ikan pula.di tongkatin LG biar bisa makin bagus tempatnya
4,"Taman yang bersih dan rapi, Ada lapangan untuk bermain sepak bola dan basket. Untuk anak"", tersedia beberapa mainan, tapi menurutku kurang variasi dan beberapa mainannya terlihat cukup rapuh..

Kalau mau main bola, ini tempat yang cukup bagus menurutku. Tapi kalau ingin cari tempat hijau, menurutku taman flora Bratang lebih bagus.. lebih banyak pepohonannya jadi tidak terlalu berasa didalam kota karena tertutup pepohonan.

Namun kalau ingin mencari tempat yang lebih tenang, mungkin ini lebih cocok karena pengunjungnya tidak begitu banyak."
5,"Yang mempunyai halaman rumah kecil dan membutuhkan tempat bermain khususnya untuk anak-anak Taman ini sangat recommended sekali.

Tempatnya sangat luas, berbagai media bermain ada banyak seperti ayunan, jungkat-jungkit,tempat basket atau lapangan basket, lapangan futsal alat-alat olahraga"
5,"Salah satu taman di Surabaya Timur tepatnya di Kelurahan Penjaringansari, Kecamatan Rungkut yang cukup luas. Tamannya rindang, dan ada beberapa fasilitas publik seperti lapangan Futsal, Lapangan Basket, Ayunan, alat olahraga dan toilet.

Kalau ke area sini, bisa cobain beberapa kuliner yang oke menurut saya, seperti Bakso Reog (Depan Taman), dan Martabak Mie Fitri Mbak Nur (Samping Taman)."
5,"Tempat yang enak untuk rehat sebentar.

Lokasinya diapit perkampungan. Enaknya ada tempat untuk parkir motor, di tepi taman. Dan ga ada tukang parkir liar.

Disana ada taman, lapangan basket, dan lapangan futsal. Pohon lumayan rindang, namun masih kurang banyak."
4,"Menyenangkan ngajak anak kesini. Adem, banyak pohon, banyak tempat duduk dan lapangan yang bisa dipake.
Ada pasir yang bisa di eksplor anak.
Tanaman bunga berbagai macam dan warna warni, menyegarkan mata.
Parkir juga gratis."
5,Tamam kota yang bagus dan menyenangkan. Tersedia lapangan bola basket dan futsal. Ada juga alat bantu olahraga untuk melatih kelenturan otot dan menjaga persendian. Ayunan juga ada. Sayangnya belum ada perosotan / luncuran untuk anak-anak.
5,Lumayanlah buat main di taman. Hanya saja agak kurang rindang. Ada lapangan basket & futsal. Ada area refleksi kaki & mainan anak juga.
4,"Taman ini terletak dekat dengan area rumah susun dan perkampungan warga.
Terdapat satu lapangan futsal dan lapangan basket. Rumput sintetis di lapangan futsal terawat dengan baik, begitu juga dengan beberapa fasilitas pendukungnya seperti pagar, gawang, juga garis batas permainan.
Untuk lapangan basket,  terdapat beberapa retakan dan bocel di lantai lapangan, dan air dapat sedikit menggenang di lapangan.
Fasilitas playing ground untuk anak juga tersedia. Terdapat juga beberapa alat untuk menjaga kebugaran di taman ini. Taman ini juga dilengkapi dengan jalur untuk berjalan di atas batu2 untuk pijat refleksi kaki, biasanya dimanfaatkan oleh lansia.
Toilet juga tersedia di taman ini, termasuk untuk yang menggunakan kursi roda.
Area untuk parkir kendaraan cukup terbatas untuk roda empat, lebih pas untuk pengguna sepeda atau sepeda motor.
Meskipun terletak di samping jalan, trotoar di sekitar taman belum tersedia.
Secara umum, taman ini cocok semua usia, dari anak-anak hingga lansia, dan menikmati pagi, sore, atau malam anda."
5,"Nyempetin berkunjung kesini... Memang menyenangkan kesini, sekadar jalan jalan, ngopi di warung penduduk, makan sate kelopo 😁
Kampungnya bersih, taneman tertata rapi sepanjang jalan depan rumah2 penduduk.. penduduknya juga ramah menyapa atau sekadar ngorbol saat kami di warung kopi.
Di kota yang rame spt ini dan menemukan kampung adem ayem gini, seneng banged 🥰"
5,"Very nice little neighborhood, very friendly and smiling people and lots of nice corners and alleyways to take a photo of. There is even a small cafe and bookshop there, unfortunately it opens only in the evening. Otherwise you need maybe 1 hour to cover it. Warning - get ready for heavy sun on a sunny day, streets are not covered and shade it's not easy to find 😁"
5,"Posisinya strategis dekat stasiun kereta api Pasar Turi, mirip seperti yang di Jogja kampung Sosrowijayan dan Sosromenduran yang notabenenya sama-sama kampung lawas dekat stasiun kereta api Tugu Jogja"
4,"A tourist destination for those who would like to study how does one turns slum into a self sufficient area. A lot part of Indonesia used to be like this but the leader did good in their change management, adopting anything that 60 percent that is approved by the community. They also recycled a lot of things including water and garbage. Probably nothing you have never seen but they have been consistently doing it. Another interesting thing is how the various diverse people here manage to be cohesive, of sort. Is a short 2.5 hours but reminds me that humanity still can prosper bit only when they want to change, and consistently reminding each other."
5,"Kampung lawas maspati ini salah satunya rumah buyut saya, dan kaget banget waktu kesini udah beda banget dari terakhir kesini, terakhir kesini SD sih ya hahaha... Kampung ini beneran bersih, dan emang instagramable, dan emang bu risma ini saya acu gin jempol dah, beneran tiap rumah di faailitasin buat umkm, banyak banget yang bikin hidroponik, dan jajanan gitu."
5,"Mau suasana kampung yang asik, tenang, dan sejuk?
Nah kalian bisa lho menemukan suasana seperti itu di tengah kota Surabaya
Kampung Lawas Maspati ini merupakan salah satu kampung bersejarah
Jika mau ke sini, membawa motor harus dituntun masuk ke gang, sedangkan mobil harus diparkir di jalan besar"
5,"It is a very good place to go with tourist because the villagers are very welcome and happy to introduce their village. The welcoming process is quite interesting and everyone enjoy the visit. You can try some food&beverages from this village, like aloe vera stick, dsb. Other than that it also have historical stories on each monument."
5,"Kampung ini keren sekali!!! Beberapa hari yang lalu saya ke sini dengan 3 teman saya, awalnya untuk survei kampung yanga da di Surabaya, dan kami menemukan kampung ini dari google Maps. Sangat melebihi ekspektasi kami, ternyata kampung ini sangat indah dan tidak seperti gambaran yang biasa dilekatkan kepada Surabaya yang terkenal kumuh dan kotor, di kampung ini sangatlah bersih dan rapi. Banyak sayuran-sayuran hidroponik, banyak mural-mural 3D yang menakjubkan. Setiap pengunjung yang masuk tidak diperbolehkan memakai motor ketika di gang. Sebuah kampung yang tanpa polusi 👏"
2,"18 Mei 2024.. Banyak pedagang dan kotor padahal jaman walikota sebelumnya gak ada pedagang apa lagi sampai stay pakai meja dll, sekarang di tempat bermain anak banyak pedagang sampai area skate pun juga ada nutupin area skate, heran gak ada yg nertipin sama sekali.."
5,"Bagus tamannya ada air mancurnya, ada ayunan anak dan perosotan. Tamannya bersih. Ada toiletnya. Ada bangku- bangku untuk duduk. Di bawah pohon rindang udara sejuk. Banyak anak-anak bermain sepatu roda. Di pinggir jalan banyak yg jualan makanan. Bagus juga untuk berfoto di dekat air mancur. Ada rambu larangan berpacaran. Tapi faktanya yang duduk-duduk di kursi muda mudi yang berpasangan😍 tapi tak apalah mereka hanya duduk ngobrol dan sopan. Ada beberapa alat untuk olah raga. Sayangnya jogging tracknya kecil tapi lumayanlah buat olahraga ngeluarin keringat. Banyak yang jualan lontong pecel. Es, gorengan. Habis olah raga langsung jajan 🤣"
4,"Mampir sini hanya untuk sarapan di warungnya. Sekalian mampir keliling tamannya sebentar. Ada playground cocok buat anak kecil, toiletnya kurang bersih. Penjual disekitar sini juga ramah."
4,"Taman kota dengan cujuo banyak tanaman. Terdapat skatepark, taman bermain untuk anak anak, dan warung makanan. Juga terdapat keran air siap minum disini. Memiliki cukup banyak tempat duduk, namun ketika hujan tidak banyak tempat berteduh. Disini juga menjadi wisata religi, yaitu makam/ziarah dari Sunan Bungkul/Mbah Bungkul."
5,"car free day💫🤩
seru bgdd banyak org senam, main badmin, sepatu roda, sepeda, dll dann ada stand makanan, minuman, thrift, baju banyakkbgddd
cocokk buat bakar kalori tipis” xixi😍🙆🏻‍♀️"
4,"Rame banget kalo cfd pas hari Minggu, tapi emang tempatnya nyaman banget buat sekedar jogging atau jalan-jalan biasa. Parkir cukup okelah ga berantakan. Tempat duduk sebenernya banyak, tapi ga rekomen kalau ke sini pas siang hari soalnya panas banget dan minim tempat duduk adem."
5,"Kebetulan, kemarin habis hari raya, saya pengen bgt ziarah ke taman bungkul.

Untuk wisata, enak suasananya adem, tempat duduknya, deket sama jalan kota. Pokoknya suka. Parkirnya juga gratis, bebas parkir di sekeliling tamannya soalnya banyak pak parkirnya.

Untuk makamnya, masuknya dr area agak timur. Bersih jugaa. Alhamdulillah"
5,"Tempat olahraga, kulineran, jalan² ngajak anak2 kalo pas ke Surabaya. Lokasi CFD tiap hari Minggu. Di taman ini ada kulineran, jajanan, vanue skateboard, dan senam2 kalo pas CFD."
5,"Taman undaan
Yang lebih terkenal dengan sebutan taman buah
Lokasi tidak begitu luas namun pas banget untuk mengajak buah hati bermain disini
Fasilitas nya terdiri dari area bermain anak dan kolam air mancur
Oh iya kenapa lebih terkenal dengan sebutan taman buah
Tidak lain karena taman ini di hiasi tempat duduk santai berbentuk buah jadi kesannya ya seperti taman buah, bukan taman yang ada buahnya Lo ....
Dibelakang taman ada sungai ... Bersih juga teryata
Dan taman buah undaan ini bersih juga kok.
Lumayan buat bersantai"
5,"Sambil duduk di tempat duduk berbentuk buah kita menikmati 5 bentuk semburan. Atau bentuk semburan untuk latar belakang foto-fotoan.Selanjutnya kita temui tempat duduk berbentuk buah-buah. Ada 3 tempat duduk berbentuk buah ; buah pisang, buah pepaya dan buah blimbing.

Karena bangku taman surabaya ini berbentuk buah-buahan. Begitu masuk taman, pengunjung di sambut sebuah buah berwarna merah. Di lihat dari samping buah ini nampak digigit, dibekas gigitan terdapat prasasti peresmian taman surabaya. Mengenai ragam bentuk buah pisang sendiri, memiliki 2 macam bentuk, 2 dalam bentuk buah pisang utuh dan 1 buah dalam bentuk buah pisang terkelupas.

Sedangkan untuk buah pepaya, pepayanya dalam bentuk sudah terbuka 1/4 nya, sehingga terlihat daging dan isinya.Lokasi tempat duduk berbentuk buah-buahan tadi berada di sekitar air mancur dan area play ground.

Fasilitas

Wisata Taman Buah Undaan di Surabaya bisa dibilang sebuah wisata taman yang memiliki beberapa akan fasilitas dan pelayanan di antaranya sebagai berikut :

- Area Parkir kendaraan

- Mushola

- Kamar mandi / MCK

- rumah makan

- dan masih banyak lainnya

Transportasi

Bagi wisatawan asal kota surabaya sudah tidak bingung lagi untuk mendatangi lokasi Wisata Taman Buah Undaan di Surabaya . Akan tetapi bagaimana bagi wisatawan luar kota bahkan luar negeri, tentu mereka bingung dan takut kesasar. Tapi jangan khawatir bagi wisatawan luar kota surabaya saya mempunyai solusinya agar anda semua tidak kesasar.

Tentunya sarana transportasi apa yang anda pakai untuk berwisata ke Wisata Taman Buah Undaan di Surabaya dengan memakai kendaraan pribadi seperti : Mobil atau motor pribadi. Anda bisa meminta panduan arah ke Wisata Taman Buah Undaan di Surabaya di google maps yang terpasang di smartphone anda. Karena memakai kendaraan pribadi akan lebih menyenangkan dari pada memakai kendaraan umum.

Akan tetapi jika anda memakai kendaraan umum seperti : bis umum atau angkutan lainnya juga bukan masalah besar, pasalnya anda bisa berhenti di terminal bus kota atau desa tujuan anda. Setelah itu melanjutkan dengan menggunakan ojek ataupun kendaraan pribadi anda menuju lokasi Wisata Taman Buah Undaan di Surabaya tersebut.

Saran dan Tips

Saran dan tips sebelum menuju ke tempat Wisata Taman Buah Undaan di Surabaya,anda perlu mempersiapkan keperluan yang akan butuhkan. Serta beberapa barang tambahan seperti  kamera karena anda pasti ingin mengabadikan moment bersama kelurga ataupun teman - teman anda.

Jangan lupa bawa perlengkapan kesehatan (contohnya adalah sabun,tissue basah, sampo, antiseptik). Siapkanlah fisik dan kendaraan anda supaya liburan anda berjalan dengan lancar.Jaga kondisi diri anda dan selalu berhati - hati."
5,"Taman yg teduh, nyaman, sejuk seperti oase ditengah hutan padang kota Surabaya, sebelahnya ada sungai bisa mendengar suara gemericik air, tempat duduknya seperti buah-buahan seperti pepaya,pisang, belimbing areanya luas sedikit mungil😀"
4,"Bersih, bagus, nyaman, asri. Cuman pohon2nya masih belum tumbuh besar. Jadinya masih agak panas.
Desainnya juga bagus, karena konsepnya buah-buah. Buat mata segar
Tapi permainannya masih kurang banyak. Kadang buat anak kecil masih suka rebutan. Air mancurnya juga kadang nyala kadang nggak, plus airnya kotor.
WiFi lancar jayaaa. Cepeeet bangeeet. Apalagi kalo habis jogging, masih sepi banget. Puaaas buat download film
Kamar mandi juga bersih, nggak pesing"
5,Want to teach your children about fruit while playing with them? This is the place you are looking for. Free at all time
5,"Tamannya asri dan pepohonannya rindang.
Kebersihannya terjaga. Uniknya tempat duduk disini berbentuk buah-buahan."
4,"Taman buah tempat yg nyaman buat menggilangkan kepenatan kota surabaya yg rame. Tempatnya nyaman , banyak pohon dan bunga yang sangat tertata rapi. Ada juga tempat bermain buat anak2"
5,Makan nya enak harga merak yat
5,"Satu satu patung Sura dan Baya besar yg saya tahu, selain di Pojokan Kebon Binatang Surabaya.

Bagus sih buat santai dan nongkrong. Masuknya dari parkiran Mall dan Museum Kapal Selam."
5,Patung yang menjadi icon Surabaya ini hanya berjarak sekitar 550 meter dari Stasiun Gubeng atau tepatnya di area belakang Monumen Kapal Selam Surabaya yang memiliki Taman yang luas cocok untuk bersantai
4,Tugu suro dan boyo yang ini terletak di kawasan delta surabaya plaza atau dalam area belakang monumen kapal selam surabaya. Tempat ini bersih dan asri serta ramai oleh anak anak bermain skate bmx. Tempat yang mudah di jangkau dan dekat dengan pusat kota. Oke selamat berlibur dan semoga hari harimu menyenangkan. Terima kasih dan sampai jumpa.
5,"Viewnya asik dari arah sungai, dan tamannya sepertinya cocok dipakai nongkrong dibawah banyak pohon pohon yang rindang

Kalau dari arah sungai terlihat ada beberapa kafe di sekitarnya, bisa dijadikan alternatif tempat healing sejenak"
5,"Salah satu tempat icon baru di surabaya. Bisa untuk tempat kumpul komunitas mulai dari bmx, skateboard dan sepaturoda. Tempatnya asik di sisi sungai. Salah satu tempat olahraga yang asik. Tidak terlalu panas karena di penuhi pohon rindang.

🗺Lokasi daerah surabaya
🏠Jenis bangunan skatepark
🛣Akses jalan harus masuk kedalam parkir dan jalan sedikit karena berada di dalam lahan parkir dan di samping sungai
⏰️Buka 24jam tutup jika hujan
🅿️Parkir mobil dan motor luas
🚻Toilet darurat jadi seadanya
💲Tarif/harga kisaran bayar parkir doang, main free tetep jaga keamaan
☀️ dekat mall dan museun"
5,"Suasana malamnya seru dengan lampion2 tergantung diatas sungai,ditambah lampu2 dijembatan.
Bisa foto romantis' dari seberang dengan latar belakang patung Suroboyo.mudah2an aja gak kena tilang kalau parkir motor disitu 😂😂😂"
1,"Lantai Skatepark banyak yang lubang-lubang parah. Sangat membahayakan bagi para skateboarder yang main, rodanya kalo nyantol bisa nyungsep. Apalagi kalo Sabtu dan Minggu banyak anak kecil yang latihan, sangat bahaya buat mereka. Obstacle juga tidak standard. Kalau bisa di renovasi sebelum ada korban. Yang bangun juga harus kontraktor yang biasa bangun skatepark."
5,"Salah Satu Sarana Publik yang di bangun oleh Pemkot sebagai wadah penyaluran bakat dan minat olahraga bagi warga Surabaya. Terdapat Arena olahraga untuk Bermain Skate board, Sepeda BMX atau Sepatu Roda.. Terletak di pusat kota Surabaya berdekatan dengan Mall Delta Plaza. Tepatnya pada area belakang Pakiran Delta. Suasana nyaman cocok buat berakhir pekan bersama keluarga kecil. Dari segi fasilitas cukup memadai hanya minim tempat duduk dan ruang berteduh jika hujan turun. Untuk kuliner sangat dekat dengan SWK.. Terdapat patung Suro dan boyo sebagai iconik kota surabaya, pengunjung juga bs menikmati hilir mudik perahu wisata air di sisi sungai."
5,"Wisata gratis ramah anak di Surabaya. Taman dan wahana terawat, toilet bersih, banyak penjual makanan dan minuman. Parkir tepi jalan."
3,"Di taman prestasi lokasi dekat alun alun surabaya, selain terdapat mainan anak anak playground ala ala taman.. juga bisa wisata naik perahu susurin sungai kalimas.. waktu kunjungan sebaiknya sore menjelang malam karena bakal panas banget kalau siangg... Booking tiket wisata perahu bisa online.. karena jumlah pengunjung dibatasi"
4,"taman luas dan sarana bermain banyak,gratis biaya parkir 3000,banyak sarana bermain yg perlu perbaikan dan pembaharuan,untuk kebersihan oke lumayan bersih,tempat asri cocok untuk keluarga"
5,"Taman di pinggir jalan besar juga di pinggir sungai. Tempatnya aman untuk anak-anak atau hanya untuk sekedar duduk santai. Ada kulinernya juga di ujung taman, menu bervariasi tinggal pilih. Mainan nya juga cukup banyak. Bisa jadi alternative untuk bawa anak-anak main di sini. Masuk tidak bayar sih, karena taman ya. Hanha siap kan uang untuk parkir saja."
5,"Taman kota yang terletak di tengah Kota Surabaya. Taman ini cukup luas dengan view Kalimas yang memanjakan mata. Di taman ini tersedia sarana wisata perahu kalimas, yang bisa dipesan melalui online. Di sisi timur taman terdapat Sentra Wisata Kuliner, jadi tidak perlu pusing-pusing mencari pengganjal perut."
5,"Tempatnya lumayan rame, adem, kalau mau main ke kalimas naik prau cukup bayar 7 rb perorang daftar dulu lewat web ya"
5,"Taman bermain dekat rumah yg cukup bayar parkir aja.selain taman bermain ada area publik center yg sering dipake acara² anak sekolah,gathering dll. untuk fee kurang tau yaa dikenakan apa enggak"
5,"Pilihan tempat wisata di Surabaya yang hemat dan menyenangkan. Terletak di pinggir jalan raya. Terdapat arena bermain untuk anak, aneka jajanan, dan yang paling seru adalah wahana naik perahu. Sangat patut dicoba naik perahu bersama teman atau keluarga di malam hari, menikmati indahnya lampu-lampu yang gemerlap cantik. Tiket naik perahu hanya Rp 7.000/orang dan dapat dibeli secara online di web. Beruntung sekali saat saya berkunjung ada pertunjukan saxophone di perahu. Semoga kebersihan tempat wisata ini selalu terjaga."
4,"Suasana kurang nyaman, ada bau bau tidak sedap. Sebelum menuju kawasan makam.

Sunan Ampel diperkirakan datang ke Pulau Jawa pada tahun 1443 M.

Tujuan kedatangannya untuk menemui bibinya, Dyah Dwarawati. Dyah Dwarawati adalah seorang putri Champa yang menikah dengan raja Majapahit yang bergelar Bhre Kertabhumi.

Sunan Ampel yang makamnya terletak di kampung Ampel, kota Surabaya adalah anggota dewan Wali Songo tertua yang memiliki peranan besar dalam pengembangan dakwah Islam di Jawa dan tempat lain di Nusantara. Dalam historiografi lokal dituturkan bahwa Raden Rahmat datang ke Jawa bersama saudara tuanya yang bernama Ali Musada (Ali Murtadho) dan saudara sepupunya yang bernama Raden Burereh (Abu Hurairah). Menurut Lembaga Riset Islam Pesantren Luhur Sunan Giri Malang dalam Sejarah dan Dakwah Islamiyah Sunan Giri (1975), imam Rahmatullah bersama ayahnya datang ke Jawa dengan tujuan dakwah Islamiyah disertai saudaranya yang bernama Ali Murtadho dan kawannya bernama Abu Hurairah putra Raja Champa. Mereka mendarat di Tuban. Setelah tinggal di Tuban beberapa lama sampai ayahandanya wafat, imam Rahmatullah berangkat ke Majapahit menemui bibinya yang dikawin Raja Majapahit yang masih beragama Buddha. Sementara itu, menurut Djajadiningrat dalam Sejarah Banten (1983) dikisahkan bahwa Raden Rahmat ketika dewasa mendengar tentang peperangan di Jawa. Dengan tiga orang pandhita muda (ulama muda) lainnya, Burereh, Seh Salim, dan saudaranya yang tak di sebut namanya, Raden Rahmat berangkat ka Jawa. Setelah keempat orang tadi berangkat ke Jawa, Champa diruntuhkan oleh seorang kafir dari Sanggora.

Kedatangan Sunan Ampel ke Majapahit diperkirakan terjadi awal dasawarsa keempat abad ke-15, yakni saat Arya Damar sudah menjadi Adipati Palembang sebagaimana riwayat yang menyatakan bahwa sebelum ke Jawa, Raden Rahmat telah singgah ke Palembang. Menurut Thomas W. Arnold dalam The Preaching of Islam (1977), Raden Rahmat sewaktu di Palembang menjadi tamu Arya Damar selama dua bulan, dan dia berusaha memperkenalkan Islam kepada raja muda Palembang itu. Arya Damar yang sudah tertarik kepada Islam itu hampir saja diikrarkan menjadi Islam. Namun, karena tidak berani menanggung risiko menghadapi tindakan rakyatnya yang masih terikat pada kepercayaan lama, ia tidak menyatakan keislamannya di hadapan umum. Menurut cerita setempat, setelah memeluk Islam, Arya Damar memakai nama Ario Abdillah.

Babad Ngampeldenta menuturkan bahwa pengangkatan resmi Raden Rahmat sebagai imam di Surabaya dengan gelar sunan dan kedudukan wali di Ngampeldenta dilakukan oleh Raja Majapahit. Dengan demikian, Raden Rahmat lebih dikenal dengan sebutan Sunan Ngampel. Menurut sumber legenda Islam yang dicatat H.J. De Graaf & Th.G.Th. Pigeaud dalam Kerajaan-Kerajaan Islam di Jawa: Peralihan dari Majapahit ke Mataram (1986), Raden Rahmat diangkat menjadi imam Masjid Surabaya oleh pejabat Pecat Tandha di Terung bernama Arya Sena. Penempatan Raden Rahmat di Surabaya, selain dilakukan secara resmi oleh Pecat Tandha di Terung juga disertai oleh keluarga-keluarga yang dipercayakan Kerajaan Majapahit untuk dipimpinnya. Menurut Lembaga Riset Islam Pesantren Luhur Sunan Giri Malang (1975), karena hubungan baik dengan Raja Majapahit, Raden Rahmat diberi izin tinggal di Ampel disertai keluarga-keluarga yang diserahkan oleh Raja Majapahit."
5,"Sowan kesini 6 Ramadan 1445, 17 Maret 2024.
Suasana malam hari bulan ramadhan tetap ramai peziarah hingga tempat transit/istirahat bagi perempuan penuh sampai di serambi Masjid.

Fasilitas: kamar mandi (memadai), tempat parkir (kurang tau).
Banyak penjual makanan dan oleh-oleh.
Akses paling dekat jika menggunakan kereta lokal (Dhoho) bisa turun di Stasiun Kota, sementara stasiun Gubeng bagi kereta jarak jauh.

Saat mengobrol dengan Bapak Gocar, kami diberikan himbauan untuk berhati-hati di wilayah sekitaran Ampel. Jalanan dari Stasiun Kota menuju Maqam, jalanan seberang pintu masuk, bahkan daerah daoam makam dan wilayah lainnya rawan adanya pencopet siang/malam. Saya pikir-pikir banyak juga orang yang sudah mewanti-wanti kpd kami ""Mbak, hati-hati."""
5,"Tempat wisata religi yang lengkap dari kuliner daerah sampai timur tengah, oleh-oleh haji umroh, aneka cindera mata, batik, kerajinan tangan, pokoknya lengkap banget dech.

Paling suka dengan kuliner timur tengahnya..bikin mupeng 😍 maa syaa Allah."
5,"Salah satu icon wisata islami di Surabaya yaitu wisata religi sunan Ampel
Pas kesini tidak terlalu ramai
Dan orang yang jualan sudah tidak seramai jaman dulu
Sekarang yang jualan banyak yang berkurang mulai dari yang jual oleh oleh maupun makanan
Untuk area di sini bersih dan nyaman
Untuk parkir berada di luar area wisata dengan tarif 5.000/Motor dan dapat karcis
Kalau kesini tetep harus waspada ya gaes karena masih area himbauan rawan copet dll harus jaga barang bawaan nya masing masing

Wisata buka 24 jam"
5,"Ziarah kedua kali ke sunan Ampel dg keluarga suami, pas sebelum subuh jd gk bisa masuk ke area makam"
5,"Tempatnya adem mungkin karena banyak yang do'a disini, fasilitas lengkap, selalu ramai"
5,Datang kesana malam kedua Haul.. Cuman pas kesana acara sudah selesai.. Alhamdulillah ngga sampai berdesakan.. Semoga berkah para wali qobul seluruh hajat kita dan mendapatkan ridho Allah.. Aamiin..
5,"Bener2 wisata religi.. wisata untuk merecharge hati dan pikiran agar bisa berbuat untuk akhirat juga ..bukan mikir dunia melulu.. tempat unt sholat doa ngaji dzikir dan menuntut ilmu komplit di sini.. eh ya belanja juga..

Diwaktu2 tertentu akan penuh sesak dg org2 yg mau berziarah dr berbagai daerah. Ga pernah sepi..

The real 'yg mati menghidupi yg hidup'.. ekonomi masyarakat sekitar kawasan wisata ini terangkat krn ada makam wali di sini.. berkat karomah dr sunan Ampel (Raden Rahmat)

Tp jangan salah meminta ya.. memohon..berharap..berdoa tetap kepada Allah bukan ke selain Nya.."
4,"Taman dengan View Gedung² Tinggi, bagus kalau Jogging lewat sini, cuman sayangnya sudah tidak ada angsa nya lagi"
5,"Pemandangan yang bagus dan lokasi sejuk karena banyak pepohonan. Cocok untuk olahraga agau santai sejenak menikmati udara segar. Lokasinya berada di kompleks apartemen educity, jadi bisa foto dengan background gedung bertingkat. Jogging track dan danau kondisinya bagus dan cukup layak."
4,"Bagus tempatnya, angsa nya kalau sore sampai pagi tidur dipinggiran danau, cocok untuk tempat menyendiri, melepaskan penat dan mengembalikkan mood yang baik. Pencahayaan memang kurang."
3,"Pemandangannya bagus, sejuk, buat duduk santai oke. Tapi kok danaunya bau dan ada sampah yang berserakan. Ke sana waktu sore menjelang maghrib dan mendung jadi kelihatan suram karena kurangnya pencahayaan. Lumayan bingung waktu mau parkirin sepeda akhirnya parkir di daerah apartemen lumayan jauh jalan ke arah danaunya."
3,"DANAU ANGSA SURABAYA adalah Salah Satu DANAU buatan di Surabaya. Memang sangat Indah, asri Dan sejuk tapi sekarang ditutup untuk umum. Case closed"
5,"Tempatnya luas gaes. Cm lantainya skr agak licin Krn hujan trs. Di danau nya ikannya banyak, klo mau kesini bs bawa pakan ikan 😅"
5,Tempatnya bagus enak buat nongkrong bersama keluarga disaat pendemi covid19 . Kolamnya bagus trmpatnya rindang banyak pepohonan.
5,Great park to have a walk and sightseeing. If you're lucky enough you can find some geese wandering around the grass.
5,"Di taman mundu tempatnya lumayan luas, klw malam ada banyak mainan² untuk anak² harga permainan 10rb kecuali naik mobil²an 15rb dan ada beberapa tampag main yg menyediakan hadiah setelah selesai bermain."
5,"Istirahat sejenak di depan taman.. meski hanya melihat aneka kendaraan berseliweran , setidaknya pikiran mulai relaks 😊"
5,"Banyak permainan untuk anak-anak,yg pasti banyak cemilan juga jd gak takut kelaparan"
3,"taman didepan stadion Tambaksari yg legendaris sbg markas Persebaya sebelum pindah ke GBT. tidak terlalu luas,  dgn fasilitas standart taman bermain"
4,Kalau sore sampai malam rame banyak penjualnya.
4,"Kesana waktu malam, cukup ramai. Banyak yang menawarkan berbagai permainan anak. Seperti kereta kelinci, mobil-mobilan, pasir-pasiran dll. Ada penjual mainan dan stiker juga. Playground ada tapi tidak terlalu besar. Ada air mancur dan kolam yang juga menjadi daya tarik taman ini. Penjual makanan berat maupun ringan juga ada tetapi tidak banyak pilihannya."
2,"Sepertinya tamannya kurang terawat. Perosotan nya ada yang pecah, hati-hati untuk anak-anak yang bermain."
5,"Persawahan pohon kayu putih,lombok,jagung,padi,tebu desa mojowuku kedamean"
5,Situs sejarah yang berada dijantung kota Surabaya. Tempatnya bersih asri dan cocok untuk bermeditasi sejenak dari hiruk pikuknya kota surabaya.
5,"vibesnya tenang, sejuk adem banyak pohon jadi rindang. diluar area banyak pedagang2 yg rada maksa suruh beli tissue. ada tkg parkir tapi ya wajar. masuk gratis"
5,"...masuk tidak bayar, tapi harus sopan dan tidak bersuara keras

...boleh foto2 video untuk dokumentasi, jangan buat bersuara keras atau aktifitas didalam arca 🙏🏼🙏🏼🙏🏼

...ada bbrp macam arca didalam semua jangan dipegang atau disentuh untuk kelangsungan arca kedepan tidak rusak 🙏🏼🙏🏼🙏🏼

...parkir diluar luas, bayar 10rb"
5,"Wadah yg sebenarnya mendapatkan ilmu nyata setelah wacana. Pengetahuan, Pemahaman.

Berkumpul positif sepaham dgn membudayada kan tradisi peradaban sesuai adat pada suku tempat."
3,"Patung peninggalan sejarah kerajaan Kertanegara yang tidak jadi diboyong ke Belanda karena kapalnya kelebihan muatan, lalu ditinggal di Surabaya.

Lokasi Patung tersebut menjadi situs budaya yang bisa menjadi daya tarik pengunjung atau wisatawan.
Sayangnya kurang dikelola dengan baik, tidak terekspos maksimal, padahal lokasi di daerah terkenal Surabaya, Tunjungan.
Papan nama, tertutup tempat sampah, pagar tidak terawat.
Informasi tertulis tentang sejarah arca tersebut sudah tidak terbaca"
5,"Patung yang sangat bersejarah,  😊 tempatnya bersih, adem, dan nyaman. Enak untuk bersantai,  tapi tempatnya agak sempit. Jadi Kalau bawa rombongan mending mampir taman apsari untuk bersantai😁 penjaga sama juru kuncennya ramah-ramah.  Tiket  masuk gratis / seikhlasnya. Parkir Rp. 3000 motor,  Mobil Rp. 5000.

Banyak orang jualan,  gak perlu takut kehausan atau kelaparan.

Mantap pokoknya,  Jangan lupa mampir ya teman-teman.😊"
